Product Name,Product ID,Category,Confidence,Flag
Salsa Lista Fileto Arcor Doy Pack 340 Gr,2177,Alimentos y Bebidas No Alcohólicas,high,
Galletas Hogareñas 7 Semillas Arcor 189 Gr,2178,Alimentos y Bebidas No Alcohólicas,high,
Galletas Bagley Opera 220 Gr,2179,Alimentos y Bebidas No Alcohólicas,high,
Café Gourmet Iguaçu 100 Gr,218,Alimentos y Bebidas No Alcohólicas,high,
Pasta Dental Anti Sarro Total 12 Colgate 75 Ml C/U,2180,Bienes y Servicios Diversos,high,
Antitranspirante en Barra Lady Speed Stick 45 Gr,2181,Bienes y Servicios Diversos,high,
Vino Tinto Reserva Malbec Trivento 750 Ml,2182,Bebidas Alcohólicas y Tabaco,high,
Chocolates con Almendras Vizzio Costa 131 Gr,2183,Alimentos y Bebidas No Alcohólicas,high,
Chocolates con Almendras Vizzio Costa 182 Gr,2184,Alimentos y Bebidas No Alcohólicas,high,
Pistachos Enteros con Cascaras Maya 230 Gr,2185,Alimentos y Bebidas No Alcohólicas,high,
Mix de Frutos Secos Varios Maya 260 Gr,2186,Alimentos y Bebidas No Alcohólicas,high,
Café Mokaccino  Nescafe Nestle 150 Gr,2187,Alimentos y Bebidas No Alcohólicas,high,
Cereal Cacau Nesfit Nestle 220 Gr,2188,Alimentos y Bebidas No Alcohólicas,high,
Insecticida en Spray Multi Raid 261 Gr,2189,"Muebles, Bienes y Servicios Domésticos",high,
Café Gourmet Sachet Iguaçu 50 Gr,219,Alimentos y Bebidas No Alcohólicas,high,
Insecticida en Aerosol Verde Cucarachas y Hormigas Baygon 300 Ml.,2190,"Muebles, Bienes y Servicios Domésticos",high,
Shampoo Clasico Baby Jhonsons 400 Ml,2191,Bienes y Servicios Diversos,high,
Cereal Chocapic Nestle 350 Gr,2192,Alimentos y Bebidas No Alcohólicas,high,
Enjuague Bucal Plax Ice Glacial Colgate 250 Ml,2194,Bienes y Servicios Diversos,high,
Papel Higienico Ultra Doble Hoja Perfumado Elite 12 Rollos,2195,Bienes y Servicios Diversos,high,
Papel Toalla de Cocina Clasica Nova 2 Rollos,2196,"Muebles, Bienes y Servicios Domésticos",high,
Guante Multiuso Talla G Scott Brite Unidad,2197,"Muebles, Bienes y Servicios Domésticos",high,
Nectar Manzana Pura Vida Frutts 3 Lt,2198,Alimentos y Bebidas No Alcohólicas,high,
"Leche Instantanea Pil 2,5 Kg",2199,Alimentos y Bebidas No Alcohólicas,high,
Servilletas Dobladas en 4 Nacional 500 Unds,22,"Muebles, Bienes y Servicios Domésticos",high,
Leche Condensada Bella Holandesa 397 Gr,220,Alimentos y Bebidas No Alcohólicas,high,
Leche Evaporada Bonle Pil 400 Gr,2200,Alimentos y Bebidas No Alcohólicas,high,
Sopa Instantanea Sabor Pollo Nissin 64 Gr,2201,Alimentos y Bebidas No Alcohólicas,high,
Sopa Instantanea Sabor Carne Nissin 64 Gr,2202,Alimentos y Bebidas No Alcohólicas,high,
Edulcorante de Mesa Liquido Chuker 600 Cm3,221,Alimentos y Bebidas No Alcohólicas,high,
Atun en Aceite Van Camps 354 Gr,223,Alimentos y Bebidas No Alcohólicas,high,
Atun en Agua Van Camps 354 Gr,224,Alimentos y Bebidas No Alcohólicas,high,
Lomitos de Atun en Aceite de Girasol Van Camps 184 Gr,225,Alimentos y Bebidas No Alcohólicas,high,
Lomitos de Atun en Aceite de Oliva Van Camps 160 gr,226,Alimentos y Bebidas No Alcohólicas,high,
Lomitos de Atun en Agua Van Camps 184 Gr,227,Alimentos y Bebidas No Alcohólicas,high,
Piñas en Rodajas De la Selva 850 Gr,228,Alimentos y Bebidas No Alcohólicas,high,
Piñas en Rodajas Campo Verde 820 Gr,229,Alimentos y Bebidas No Alcohólicas,high,
Servilletas Dobladas en 4 Scott 500 Unds,23,"Muebles, Bienes y Servicios Domésticos",high,
Granos de Choclo Norte 300 Gr,230,Alimentos y Bebidas No Alcohólicas,high,
Duraznos Mitades en Almibar Norte 820 Gr,231,Alimentos y Bebidas No Alcohólicas,high,
Extracto de Tomate Norte 140 Gr,232,Alimentos y Bebidas No Alcohólicas,high,
Leche Condensada Mococa 397 Gr,233,Alimentos y Bebidas No Alcohólicas,high,
Pepinillos Jalapenos Brixy 370 Gr,234,Alimentos y Bebidas No Alcohólicas,high,
Pepinillos Pickles Brixy 450 Gr,235,Alimentos y Bebidas No Alcohólicas,high,
Goiabada Predilecta 300 Gr,237,Alimentos y Bebidas No Alcohólicas,high,
Extracto de Tomate Predilecta 190 Gr,238,Alimentos y Bebidas No Alcohólicas,high,
Salsa de Soya Sakura 500 Ml,239,Alimentos y Bebidas No Alcohólicas,high,
Bolsas Basureras 78 cm x 95 cm Ola 75 Lts,24,"Muebles, Bienes y Servicios Domésticos",high,
Extracto de Tomate Cajamar 184 Gr,240,Alimentos y Bebidas No Alcohólicas,high,
Mayonesa Clasica Hellmanns 350 Cm3,241,Alimentos y Bebidas No Alcohólicas,high,
Mayonesa Doypack Hellmanns 950 Gr,242,Alimentos y Bebidas No Alcohólicas,high,
Mayonesa Light Hellmanns 500 Gr,243,Alimentos y Bebidas No Alcohólicas,high,
Ketchup Hellmanns 400 Gr,244,Alimentos y Bebidas No Alcohólicas,high,
Chocolate en polvo Chocolike 1000 Gr,245,Alimentos y Bebidas No Alcohólicas,high,
Chocolate en Polvo Chocolike 800 Gr,246,Alimentos y Bebidas No Alcohólicas,high,
Mermelada de Frutilla La Vasca 480 Gr,248,Alimentos y Bebidas No Alcohólicas,high,
Dulce de Frutilla La Rinconada 400 Gr,249,Alimentos y Bebidas No Alcohólicas,high,
Servilleta Elegance Scott 50 Unds,25,"Muebles, Bienes y Servicios Domésticos",high,
Dulce de Membrillo Del Valle 500 Gr,250,Alimentos y Bebidas No Alcohólicas,high,
Mermerlada de Guayaba Del Valle 350 Gr,251,Alimentos y Bebidas No Alcohólicas,high,
Jugo de Durazno Del Valle 1 Lt,252,Alimentos y Bebidas No Alcohólicas,high,
Pasta de Goiabada Pinduca 500 Gr,253,Alimentos y Bebidas No Alcohólicas,high,
Farofa de Mandioca Tradicional Pinduca 500 Gr,254,Alimentos y Bebidas No Alcohólicas,high,
Mermelada de Ciruela Orieta 500 Gr,255,Alimentos y Bebidas No Alcohólicas,high,
Duraznos al Jugo Gustoso 820 Gr,259,Alimentos y Bebidas No Alcohólicas,high,
Llajua Churrasquera B&R 220 Gr,260,Alimentos y Bebidas No Alcohólicas,high,
Lomito de Atun al Agua Real 185 Gr,261,Alimentos y Bebidas No Alcohólicas,high,
Lomito de Atun en Aceite Real 185 Gr,262,Alimentos y Bebidas No Alcohólicas,high,
Malta Real Lata 350 Ml,263,Alimentos y Bebidas No Alcohólicas,high,
Sardina Salsa de Tomate San Lucas 500 Gr,264,Alimentos y Bebidas No Alcohólicas,high,
Alimento para Adulto Raza Pequena sabor Carne Pedigree 100 Gr,265,Bienes y Servicios Diversos,high,
Alimento para Cachorros Sano Crecimiento sabor Carne en Salsa Pedigree 85 Gr,266,Bienes y Servicios Diversos,high,
Comida Mascota Adulto Carne en Salsa Pedigree 100 Gr,267,Bienes y Servicios Diversos,high,
Comida para Adulto Raza Pequena sabor Pollo Pedigree 100 Gr,268,Bienes y Servicios Diversos,high,
Comida para Mascota Adulto Pollo en Salsa Pedigree 100 Gr,269,Bienes y Servicios Diversos,high,
Papel Toalla Nacional 2 Rollos,27,"Muebles, Bienes y Servicios Domésticos",high,
Alimento de Carne para Adulto Cat Chow 85 Gr,270,Bienes y Servicios Diversos,high,
Alimento para Gatitos de Pollo Purina Cat Chow 85 Gr,271,Bienes y Servicios Diversos,high,
Alimento Pescado Adulto Cat Chow 85 Gr,272,Bienes y Servicios Diversos,high,
Alimento de Pavo y Pollo Adulto Raza Pequena Dog Chow 100 Gr,273,Bienes y Servicios Diversos,high,
Arena para Mascota Gatos Klin Kat 5 Gr,277,Bienes y Servicios Diversos,high,
Alimento para Gatos Pescado Souffle Whiskas 85 Gr,278,Bienes y Servicios Diversos,high,
Alimento para Gatos Salsa Pollo Whiskas 85 Gr,279,Bienes y Servicios Diversos,high,
Papel Toalla Calorie Absor Scott 2 Rollos,28,"Muebles, Bienes y Servicios Domésticos",high,
Comida Para Cachorro Raza Pequeña Knino 3 Kg,280,Bienes y Servicios Diversos,high,
Piedras Sanitarias Para Gatos Tidy 2 Kg,281,Bienes y Servicios Diversos,high,
Presto Barba 3 Gilllette de 4 Unds,282,Bienes y Servicios Diversos,high,
Prestobarba 3 Gillete 2 Unds,283,Bienes y Servicios Diversos,high,
Prestobarba Gillete 3 Cool 2 Unds,284,Bienes y Servicios Diversos,high,
Prestobarba Prestobarba 3 para Mujer Gillette 4 Unds,285,Bienes y Servicios Diversos,high,
Presto Barba Confort 3 Normal Bic 2 Unds,286,Bienes y Servicios Diversos,high,
Protectores Diarios Flexibles Kotex 15 Unds,287,Bienes y Servicios Diversos,high,
Toalla Femenina Nocturna Evolution Kotex 8 Unds,288,Bienes y Servicios Diversos,high,
Toalla Femenina Noche Kotex 8 Unds,289,Bienes y Servicios Diversos,high,
Papel Toallla Duramax 1 Rollo,29,"Muebles, Bienes y Servicios Domésticos",high,
Toalla Femenina Nocturna Maxima Proteccion Anatomica Kotex 16 Unds,290,Bienes y Servicios Diversos,high,
Protectores Diarios Carefree 2 Unds,291,Bienes y Servicios Diversos,high,
Shampoo Cabello Claro Belmed 420 Gr,292,Bienes y Servicios Diversos,high,
Crema Tratamiento Capilar Chocolate 2 en 1 Belmed 1000 Gr,293,Bienes y Servicios Diversos,high,
Shampoo Ultra Hidratante Repara el Daño Tio Nacho 415 Gr,294,Bienes y Servicios Diversos,high,
Shampoo Crimson Orange Mint Herbal Essences 300 Ml,295,Bienes y Servicios Diversos,high,
Espuma Modeladora Cabello Rizo Herbal Essences 227 Gr,296,Bienes y Servicios Diversos,high,
Crema Hidratacion Saludable Leche Vegetal Skala 100 Gr,297,Bienes y Servicios Diversos,high,
Shampoo Extra Suave para Ninos Supremo 1 Lt,298,Bienes y Servicios Diversos,high,
Hilo Dental Reach Johnsons & Johnsons 50 Mts,299,Bienes y Servicios Diversos,high,
Lavavajilla Poder Limon,3,"Muebles, Bienes y Servicios Domésticos",high,
Papel Toallla Duramax 2 Rollos,30,"Muebles, Bienes y Servicios Domésticos",high,
Cotonetes Johnsons 300 Unds,300,Bienes y Servicios Diversos,high,
Cotonetes Johnsons 75 Unds,301,Bienes y Servicios Diversos,high,
Crema para Peinar Triple Accion Extra Fuerte HairStyle 200 Gr,302,Bienes y Servicios Diversos,high,
Cotonetes Bastoncini Cotoneve 200 Unds,303,Bienes y Servicios Diversos,high,
Cotonetes Cotoneve 100 Unds,304,Bienes y Servicios Diversos,high,
Pasta Dental Encias estracts Sal Colgate 75 Ml,305,Bienes y Servicios Diversos,high,
Pasta Dental Luminous White Colgate 2x75 Ml,306,Bienes y Servicios Diversos,high,
Pasta Dental Maxima Frescura Colgate 101 Gr,307,Bienes y Servicios Diversos,high,
Pasta Dental Maxima Proteccion Colgate 180 Gr,308,Bienes y Servicios Diversos,high,
Pasta Dental Total 12 Salud Visible Colgate 75 Ml,309,Bienes y Servicios Diversos,high,
Papel Toallla Duramax 1 Mega Rollo,31,"Muebles, Bienes y Servicios Domésticos",high,
Pasta Dental Triple Accion Colgate 180 Gr,310,Bienes y Servicios Diversos,high,
Enjuague Bucal Zero Alcohol Colgate Plaz Ice 500 Ml,311,Bienes y Servicios Diversos,high,
Jaboncillo Humectacion Cremosa Plusbelle 3x125 Gr,312,Bienes y Servicios Diversos,high,
Shampoo Oleo de Argan y Macadamia Plusbelle 1 Lt,313,Bienes y Servicios Diversos,high,
Pasta Dental Complete Oral B 120 Gr,314,Bienes y Servicios Diversos,high,
Pasta Dental Glamorous White Oral B 90 Gr,315,Bienes y Servicios Diversos,high,
Shampoo Bomba Coco Sedal 650 Ml,316,Bienes y Servicios Diversos,high,
Shampoo con Ceramidas Sedal 650 Ml,317,Bienes y Servicios Diversos,high,
Shampoo Rizos Definidos Sedal 650 Ml,318,Bienes y Servicios Diversos,high,
Shampoo Cabello Tenido Loreal El Vive 400 Ml,319,Bienes y Servicios Diversos,high,
Acondicionador Cabello Teñido Loreal 400 Ml,320,Bienes y Servicios Diversos,high,
Toalla Femenina Buenas Noches Nosotras 10 Unds,321,Bienes y Servicios Diversos,high,
Toalla Femenina Diario Multiestilo Nosotras 15 Unds,322,Bienes y Servicios Diversos,high,
Toalla Femenina Invisivle Rapigel Nosotras 10 Unds,323,Bienes y Servicios Diversos,high,
Toallas Femeninas Invisible Clasica Nosotras 10 Unds,324,Bienes y Servicios Diversos,high,
Pasta Dental Anticaries Pepsodent 130 Gr,325,Bienes y Servicios Diversos,high,
Pasta Dental Triple Pepsodent 90 Gr,326,Bienes y Servicios Diversos,high,
Gel Fijador Super Extra Fuerte Fixer 240 Gr,327,Bienes y Servicios Diversos,high,
Jaboncillo Blanco Cremoso Dobe 135 Gr,328,Bienes y Servicios Diversos,high,
Toalla De Cocina Hogar 1 Unidad,33,"Muebles, Bienes y Servicios Domésticos",high,
Antitranspirante Barra Original Crema Humectante Dove 50 Gr,330,Bienes y Servicios Diversos,high,
Desodorante Clear Tone Suavisa Dove 50 Gr,331,Bienes y Servicios Diversos,high,
Acondicionador Concentrado Nutritivo Dove 170 Ml,332,Bienes y Servicios Diversos,high,
Crema Humectante 48 Hrs Aerosol Dove 89 Gr,333,Bienes y Servicios Diversos,high,
Leche de Pepinos Classic 350 Ml,334,Bienes y Servicios Diversos,high,
Jabon Liquido Liz 900 Ml,335,Bienes y Servicios Diversos,high,
Papel Higienico Doble Hoja Mega Perlita 12 Rollos,336,Bienes y Servicios Diversos,high,
Papel Higienico Mega Confort 12 Rollos,337,Bienes y Servicios Diversos,high,
Jabon Antbacterial Rexona 3x90 Gr,338,Bienes y Servicios Diversos,high,
Jabon Balance Saludable Protex 3x12 Gr,339,Bienes y Servicios Diversos,high,
Papel Higienico Doble Hoja Classic Nacional 12 Rollos,34,Bienes y Servicios Diversos,high,
Jabon Limpieza Profunda Original Protex 3x12 Gr,340,Bienes y Servicios Diversos,high,
Gel Bucal Herbal Aloe Foramen 75 Ml,341,Bienes y Servicios Diversos,high,
Pasta Dental Charcoal Foramen 75 Ml,342,Bienes y Servicios Diversos,high,
Gel Bucal Blanqueadora Foramen 75 Ml,343,Bienes y Servicios Diversos,high,
Azucar Aguai 1100 Gr,344,Alimentos y Bebidas No Alcohólicas,high,
Alcohol Etilico Aguai 250 Ml,345,Salud,high,
Jabon Intimo Confort Natural Nivea 254 Gr,347,Bienes y Servicios Diversos,high,
Pañitos Mentolados Triple Hoja Suavidad Kleenex 6 Pq,348,Bienes y Servicios Diversos,high,
Toallitas Desmaquillantes para Ojos Klennex 15 Unds,349,Bienes y Servicios Diversos,high,
Papel Higienico Cuidado Completo Scott 12 Rollos,35,Bienes y Servicios Diversos,high,
Toallitas Humedas Limpieza Facial Kleenex 15 Unds,350,Bienes y Servicios Diversos,high,
Enjuague Bucal Control Calculo Sarro Zero Menta Suave Listerine 500 Ml,351,Bienes y Servicios Diversos,high,
Shampoo Control Caspa 2 En 1 Suave y Manejable Head & Shoulder 375 Ml,352,Bienes y Servicios Diversos,high,
Shampoo Proteccion Caida Con Cafeina Head & Shoulder 375 Ml,353,Bienes y Servicios Diversos,high,
Shampoo Proteccion Refrescante Head & Shoulder 375 Ml,354,Bienes y Servicios Diversos,high,
Cepillo Multiuso para Ropa Condor Unidad,355,"Muebles, Bienes y Servicios Domésticos",high,
Gaseosa sabor Original Coca Cola 2 Lts,356,Alimentos y Bebidas No Alcohólicas,high,
Duraznos al Jugo Pil 820 Gr,357,Alimentos y Bebidas No Alcohólicas,high,
Chocopil en Pil 760 Gr,358,Alimentos y Bebidas No Alcohólicas,high,
Leche Condensada Pil 397 Gr,359,Alimentos y Bebidas No Alcohólicas,high,
Papel Higienico Premium Confort Scott 12 Rollos,36,Bienes y Servicios Diversos,high,
Leche Evaporada Pil 400 Gr,360,Alimentos y Bebidas No Alcohólicas,high,
Leche Entera en Polvo Instantanea Pil 760 Gr,361,Alimentos y Bebidas No Alcohólicas,high,
Agua Pura Vida Pil 5 Lts,362,Alimentos y Bebidas No Alcohólicas,high,
Agua Villa Santa 7 Lts,363,Alimentos y Bebidas No Alcohólicas,high,
Vino Tinto Duo Aranjuez 750 Ml,364,Bebidas Alcohólicas y Tabaco,high,
Vino Tinto Tannat Aranjuez 750 Ml,365,Bebidas Alcohólicas y Tabaco,high,
Vino Tinto Terruno Aranjuez 700 Ml,366,Bebidas Alcohólicas y Tabaco,high,
Vino Tinto Clasico Campos de Solana 700 Ml,367,Bebidas Alcohólicas y Tabaco,high,
Vino Tinto Malbec Cabernet Campos de Solana 750 Ml,368,Bebidas Alcohólicas y Tabaco,high,
Vino Blanco de Mesa Campos de Solana Blanco 700 Ml,369,Bebidas Alcohólicas y Tabaco,high,
Limpia Banos Maximus con Gatillo Ola 830 Ml,37,"Muebles, Bienes y Servicios Domésticos",high,
Papas Fritas Super Lucana 200 Gr,370,Alimentos y Bebidas No Alcohólicas,high,
Mani Frito Salado Extra Grande Lucana 390 Gr,371,Alimentos y Bebidas No Alcohólicas,high,
Mani Salado Grande Lucana 170 Gr,372,Alimentos y Bebidas No Alcohólicas,high,
Pipocas Saladas Lucana 150 Gr,373,Alimentos y Bebidas No Alcohólicas,high,
Nachos Tostitos Original 200 Gr,374,Alimentos y Bebidas No Alcohólicas,high,
Nachos de Maiz Mexican Food 400 Gr,375,Alimentos y Bebidas No Alcohólicas,high,
Nachos de Maiz Tradicional Mexicamba 185 Gr,376,Alimentos y Bebidas No Alcohólicas,high,
Papa Original Pringles 149 Gr,377,Alimentos y Bebidas No Alcohólicas,high,
Nectar de Manzana Frutss Pura Vida 2 Lts,378,Alimentos y Bebidas No Alcohólicas,high,
Nectar sabor Durazno sin Azucar Frutss Pura Vida 2 L,379,Alimentos y Bebidas No Alcohólicas,high,
Limpia Bano Ultra Rapido con Gatillo Cif 500 Ml,38,"Muebles, Bienes y Servicios Domésticos",high,
Gaseosa Pepsi 3 Lts,380,Alimentos y Bebidas No Alcohólicas,high,
Bebida Isotonica Powerade Multifrutas 473 Ml,381,Alimentos y Bebidas No Alcohólicas,high,
Agua con Gas Mendocina 2 Lts,382,Alimentos y Bebidas No Alcohólicas,high,
Agua sin Gas Vital 6 Lts,383,Alimentos y Bebidas No Alcohólicas,high,
Agua sin Gas Vital 600 Ml,384,Alimentos y Bebidas No Alcohólicas,high,
Jugo De Naranja 100% Santa Maria 1 Lts,385,Alimentos y Bebidas No Alcohólicas,high,
Cerveza Corona Botellita 355 Ml,386,Bebidas Alcohólicas y Tabaco,high,
Bebida de Aloe Vera Tai 500 Ml,387,Alimentos y Bebidas No Alcohólicas,high,
Agua de Coco Ducoco 1 Lt,388,Alimentos y Bebidas No Alcohólicas,high,
Jugo de Durazno Ades 1 Lt,389,Alimentos y Bebidas No Alcohólicas,high,
Pastilla para Inodoro Flores Ola 40 Gr,39,"Muebles, Bienes y Servicios Domésticos",high,
Jugo de Soya sabor Manzana 1 Lt,390,Alimentos y Bebidas No Alcohólicas,high,
Cerveza Paceña Lata 354 Ml,391,Bebidas Alcohólicas y Tabaco,high,
Cerveza Paceña Pilsener Lata 473Ml,392,Bebidas Alcohólicas y Tabaco,high,
Cerveza Paceña sin Alcohol Lata 354 Ml,393,Alimentos y Bebidas No Alcohólicas,high,
Cerveza Huari Lata 354 Ml,394,Bebidas Alcohólicas y Tabaco,high,
Cerveza Ice Lata 354 Ml,395,Bebidas Alcohólicas y Tabaco,high,
Bebida de Malta Maltin 473 Ml,396,Alimentos y Bebidas No Alcohólicas,high,
Bebida Energizante Monster Energy 473 Ml,397,Alimentos y Bebidas No Alcohólicas,high,
Gaseosa Fanta sabor Naranja 3 Lts,398,Alimentos y Bebidas No Alcohólicas,high,
Gaseosa Canada Dry Ginger Ale Botella de 1 Lts,399,Alimentos y Bebidas No Alcohólicas,high,
Pastillas para Inodoro Marina Ola 40 Gr,40,"Muebles, Bienes y Servicios Domésticos",high,
Gaseosa Guarana Antarctica 3.3 Lts,400,Alimentos y Bebidas No Alcohólicas,high,
Maltita Potosina 350 Ml,401,Alimentos y Bebidas No Alcohólicas,high,
Gaseosa Limon Mineragua 2 Lts,402,Alimentos y Bebidas No Alcohólicas,high,
Energizante Red Bull 250 Ml,403,Alimentos y Bebidas No Alcohólicas,high,
Gaseosa Seven Up 3 Lts,404,Alimentos y Bebidas No Alcohólicas,high,
Gaseosa Sprite 3 Lts,405,Alimentos y Bebidas No Alcohólicas,high,
Singani Don Lucho De Oro Casa Real 700 Ml,406,Bebidas Alcohólicas y Tabaco,high,
Singani Etiqueta Negra Casa Real 750 Ml,407,Bebidas Alcohólicas y Tabaco,high,
Fernet Branca 1 Lt,408,Bebidas Alcohólicas y Tabaco,high,
"Pastilla para Inodoro Lavanda Ola 3,4 Gr",41,"Muebles, Bienes y Servicios Domésticos",high,
Pipoca sabor Mantequilla Act II 91 Gr,410,Alimentos y Bebidas No Alcohólicas,high,
Pipoca sabor Mantequilla Extra Act II 91 Gr,411,Alimentos y Bebidas No Alcohólicas,high,
Aceite Light Fino 1800 Ml,412,Alimentos y Bebidas No Alcohólicas,high,
Aceite Light Fino 900 Ml,413,Alimentos y Bebidas No Alcohólicas,high,
Vinagre de Manzana San Lorenzo 600 Ml,414,Alimentos y Bebidas No Alcohólicas,high,
Harina 000 Famosa 1 Kg,415,Alimentos y Bebidas No Alcohólicas,high,
Harina de Trigo Tipo 0000 Famosa 1 Kg,416,Alimentos y Bebidas No Alcohólicas,high,
Azucar La Belgica 1 Kg,417,Alimentos y Bebidas No Alcohólicas,high,
Arroz Familiar Caisy 1 Kg,418,Alimentos y Bebidas No Alcohólicas,high,
Arroz Perlado Caizy 5 Kg,419,Alimentos y Bebidas No Alcohólicas,high,
Agua Lavandina Aditiva Marina X-5 1 Lt,42,"Muebles, Bienes y Servicios Domésticos",high,
Arroz Especial Grano Fino Caisy 1 Kg,420,Alimentos y Bebidas No Alcohólicas,high,
Arroz Grano de Oro Caisy 1 Kg,421,Alimentos y Bebidas No Alcohólicas,high,
Arroz Grano de Oro Caisy 5 Kg,422,Alimentos y Bebidas No Alcohólicas,high,
Aceite de Girasol Sabrosa 900 Ml,423,Alimentos y Bebidas No Alcohólicas,high,
Quinua Real Negra sin Gluten Free Salutary 400 Gr,424,Alimentos y Bebidas No Alcohólicas,high,
Ciruelas Desidratadas Dottori 500 Gr,425,Alimentos y Bebidas No Alcohólicas,high,
